88943311001530,NULL,NULL,NULL,NULL,NULL,NULL,NULL
09628877000104,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73670861000150,NULL,NULL,NULL,NULL,NULL,NULL,NULL
28424588000120,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02479893000125,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00319362000140,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00871133000133,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62947783000172,NULL,NULL,NULL,NULL,NULL,NULL,NULL
03083576000158,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82614041000132,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04235334000103,NULL,NULL,NULL,NULL,NULL,NULL,NULL
09151473000164,NULL,NULL,NULL,NULL,NULL,NULL,NULL
05502248000174,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29229861000128,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04510468000268,NULL,NULL,NULL,NULL,NULL,NULL,NULL
19998046000170,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01981349000114,NULL,NULL,NULL,NULL,NULL,NULL,NULL
91156901000122,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04540960000103,NULL,NULL,NULL,NULL,NULL,NULL,NULL
62201116000146,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11115471000161,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07757642000189,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07172800000139,NULL,NULL,NULL,NULL,NULL,NULL,NULL
95063343000101,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00006558000184,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08209941000141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96573803000104,NULL,NULL,NULL,NULL,NULL,NULL,NULL
50187889000136,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60893195000178,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82949371000189,NULL,NULL,NULL,NULL,NULL,NULL,NULL
05601374000186,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58733585000562,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02165825000191,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01949507000159,NULL,NULL,NULL,NULL,NULL,NULL,NULL
03676785000105,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04299229000120,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02555908000197,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04821956000105,NULL,NULL,NULL,NULL,NULL,NULL,NULL
06076766000136,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08293719000170,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10942652000107,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12321171000100,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14718337000143,NULL,NULL,NULL,NULL,NULL,NULL,NULL
51086080000180,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04423567000121,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08232799000153,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11086466000178,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12040975000122,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12044460000109,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13197891000160,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13199340000135,NULL,NULL,NULL,NULL,NULL,NULL,NULL
75120279000146,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04506236000155,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08350493000100,NULL,NULL,NULL,NULL,NULL,NULL,NULL
17677343000198,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02338823000157,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14811848000105,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02414858000128,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02783009000141,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04697050000120,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08247215000113,NULL,NULL,NULL,NULL,NULL,NULL,NULL
09239112000174,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10197200000130,NULL,NULL,NULL,NULL,NULL,NULL,NULL
56563729000120,NULL,NULL,NULL,NULL,NULL,NULL,NULL
03691766000158,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01733629000103,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00680835000130,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10738770000190,NULL,NULL,NULL,NULL,NULL,NULL,NULL
12593859000130,NULL,NULL,NULL,NULL,NULL,NULL,NULL
77574176000181,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01806966000183,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02228295000183,10.298.352-6,FERTILIZANTES MOTTA LTDA,Sim,"2013402 - Fabricação de adubos e fertilizantes, exceto organo-minerais",---,---,Normal
59527424000151,NULL,NULL,NULL,NULL,NULL,NULL,NULL
09029442000135,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00102912000174,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04879176000116,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61655395000155,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61089868000102,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02171763000120,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01141767000101,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07433912000104,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20379004000130,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60850799000137,NULL,NULL,NULL,NULL,NULL,NULL,NULL
05672854000138,NULL,NULL,NULL,NULL,NULL,NULL,NULL
03058510000108,NULL,NULL,NULL,NULL,NULL,NULL,NULL
24587586000109,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10761389000141,10.487.157-1,TOKSAN COMERCIO DE VEICULOS E PECAS LTDA. ME,Sim,"4511101 - Comércio a varejo de automóveis, camionetas e utilitários novos",---,---,Normal
10606618000153,NULL,NULL,NULL,NULL,NULL,NULL,NULL
25332198000131,NULL,NULL,NULL,NULL,NULL,NULL,NULL
65573719000167,NULL,NULL,NULL,NULL,NULL,NULL,NULL
03446310000122,NULL,NULL,NULL,NULL,NULL,NULL,NULL
05994759000150,NULL,NULL,NULL,NULL,NULL,NULL,NULL
05696948000147,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93826360000128,NULL,NULL,NULL,NULL,NULL,NULL,NULL
52769684000194,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04032707000130,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81875213000169,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11418447000100,NULL,NULL,NULL,NULL,NULL,NULL,NULL
09425028000145,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01881601000113,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58528761000109,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04400905000100,NULL,NULL,NULL,NULL,NULL,NULL,NULL
08955364000137,NULL,NULL,NULL,NULL,NULL,NULL,NULL
73674632000104,NULL,NULL,NULL,NULL,NULL,NULL,NULL
00274682000120,NULL,NULL,NULL,NULL,NULL,NULL,NULL
61535266000123,NULL,NULL,NULL,NULL,NULL,NULL,NULL
10498783000139,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04738856000110,NULL,NULL,NULL,NULL,NULL,NULL,NULL
05051838000128,NULL,NULL,NULL,NULL,NULL,NULL,NULL
11230614000186,NULL,NULL,NULL,NULL,NULL,NULL,NULL
03424767000136,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02637265000120,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02992308000196,NULL,NULL,NULL,NULL,NULL,NULL,NULL
06114122000195,NULL,NULL,NULL,NULL,NULL,NULL,NULL
20466389000172,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04481225000168,NULL,NULL,NULL,NULL,NULL,NULL,NULL
09595294000116,NULL,NULL,NULL,NULL,NULL,NULL,NULL
03377294000163,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02975285000101,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29041324000150,NULL,NULL,NULL,NULL,NULL,NULL,NULL
43337203000180,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07825739000181,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02976206000187,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04914372000184,NULL,NULL,NULL,NULL,NULL,NULL,NULL
82500752000186,NULL,NULL,NULL,NULL,NULL,NULL,NULL
41738832000197,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07670979000154,NULL,NULL,NULL,NULL,NULL,NULL,NULL
09120896000117,NULL,NULL,NULL,NULL,NULL,NULL,NULL
04892671000165,NULL,NULL,NULL,NULL,NULL,NULL,NULL
07111938000128,NULL,NULL,NULL,NULL,NULL,NULL,NULL
02681115000203,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16401168000149,NULL,NULL,NULL,NULL,NULL,NULL,NULL
